cell,timestr,mindist
1,2021-06-05 07:04:32,31.18015955737437
3,2021-06-05 07:04:32,31.18015955737437
6,2021-06-05 07:04:32,128.70013081960917
8,2021-06-05 07:04:32,187.63107803947838
12,2021-06-05 07:04:32,196.53075527135567
16,2021-06-05 07:04:32,57.61019614930522
17,2021-06-05 07:04:32,219.48469949569716
21,2021-06-05 07:04:32,176.46014495419837
23,2021-06-05 07:04:32,192.22954846198158
24,2021-06-05 07:04:32,168.76547477370406
27,2021-06-05 07:04:32,36.53136373350727
28,2021-06-05 07:04:32,125.71655214974356
29,2021-06-05 07:04:32,45.42133638230892
30,2021-06-05 07:04:32,45.42133638230892
31,2021-06-05 07:04:32,36.53136373350727
33,2021-06-05 07:04:32,69.77829004046389
34,2021-06-05 07:04:32,23.49294539112258
35,2021-06-05 07:04:32,33.02940775581617
36,2021-06-05 07:04:32,69.2679193042777
38,2021-06-05 07:04:32,23.49294539112258
39,2021-06-05 07:04:32,63.346337965271005
41,2021-06-05 07:04:32,42.912391345081815
43,2021-06-05 07:04:32,43.148476825935795
44,2021-06-05 07:04:32,100.72784156472656
45,2021-06-05 07:04:32,100.72784156472656
46,2021-06-05 07:04:32,58.383601440142776
47,2021-06-05 07:04:32,26.72259734679926
48,2021-06-05 07:04:32,26.72259734679926
49,2021-06-05 07:04:32,84.43488177345802
50,2021-06-05 07:04:32,101.93138861729167
52,2021-06-05 07:04:32,92.4829585434279
54,2021-06-05 07:04:32,57.015515594581245
55,2021-06-05 07:04:32,281.4980382982068
56,2021-06-05 07:04:32,221.89255967299408
57,2021-06-05 07:04:32,128.09976446749516
59,2021-06-05 07:04:32,187.1337422457602
61,2021-06-05 07:04:32,386.58740232608335
63,2021-06-05 07:04:32,54.709624306081835
68,2021-06-05 07:04:32,47.93850381318742
69,2021-06-05 07:04:32,167.4698813470504
70,2021-06-05 07:04:32,38.07320492103947
71,2021-06-05 07:04:32,105.49275847423553
74,2021-06-05 07:04:32,38.39010890062589
75,2021-06-05 07:04:32,68.60648093990879
76,2021-06-05 07:04:32,60.69903027652845
77,2021-06-05 07:04:32,57.61019614930522
78,2021-06-05 07:04:32,73.98280366955348
79,2021-06-05 07:04:32,51.04677177378211
80,2021-06-05 07:04:32,48.572650428871086
81,2021-06-05 07:04:32,71.37966528842162
84,2021-06-05 07:04:32,48.572650428871086
85,2021-06-05 07:04:32,19.138191066450897
86,2021-06-05 07:04:32,19.138191066450897
87,2021-06-05 07:04:32,66.5030985564277
88,2021-06-05 07:04:32,57.55196444512672
89,2021-06-05 07:04:32,70.8984495411849
90,2021-06-05 07:04:32,102.90874723472943
91,2021-06-05 07:04:32,67.97411949155148
93,2021-06-05 07:04:32,48.577126932875174
94,2021-06-05 07:04:32,32.50479846193021
95,2021-06-05 07:04:32,69.96800438393434
96,2021-06-05 07:04:32,63.346337965271005
97,2021-06-05 07:04:32,53.29231034940428
98,2021-06-05 07:04:32,44.41635899533826
99,2021-06-05 07:04:32,230.09809558890095
100,2021-06-05 07:04:32,44.41635899533826
104,2021-06-05 07:04:32,113.36218902497677
107,2021-06-05 07:04:32,132.1954010291872
108,2021-06-05 07:04:32,54.709624306081835
109,2021-06-05 07:04:32,38.07320492103947
110,2021-06-05 07:04:32,56.98923254457669
111,2021-06-05 07:04:32,105.49275847423553
112,2021-06-05 07:04:32,38.39010890062589
113,2021-06-05 07:04:32,86.2321017661745
115,2021-06-05 07:04:32,23.118499656544753
116,2021-06-05 07:04:32,59.28472527327474
117,2021-06-05 07:04:32,23.118499656544753
122,2021-06-05 07:04:32,71.31739372559757
123,2021-06-05 07:04:32,53.29231034940428
124,2021-06-05 07:04:32,84.43488177345802
126,2021-06-05 07:04:32,89.96047370372594
127,2021-06-05 07:04:32,105.98267377010232
129,2021-06-05 07:04:32,113.36218902497677
130,2021-06-05 07:04:32,132.1954010291872
133,2021-06-05 07:04:32,89.80106783797436
134,2021-06-05 07:04:32,58.74864102803966
135,2021-06-05 07:04:32,58.74864102803966
136,2021-06-05 07:04:32,28.69776831447502
138,2021-06-05 07:04:32,24.406907401783325
139,2021-06-05 07:04:32,24.406907401783325
140,2021-06-05 07:04:32,28.515758415432956
141,2021-06-05 07:04:32,28.515758415432956
144,2021-06-05 07:04:32,44.066244841035996
145,2021-06-05 07:04:32,57.015515594581245
146,2021-06-05 07:04:32,81.68223668069072
147,2021-06-05 07:04:32,81.68223668069072
148,2021-06-05 07:04:32,34.33081864845968
149,2021-06-05 07:04:32,54.39161281349395
150,2021-06-05 07:04:32,25.09750550921383
151,2021-06-05 07:04:32,25.09750550921383
152,2021-06-05 07:04:32,99.8309348138998
1,2021-06-05 07:08:48,30.57243677978453
3,2021-06-05 07:08:48,30.57243677978453
6,2021-06-05 07:08:48,123.93519737129883
8,2021-06-05 07:08:48,187.73970131509094
154,2021-06-05 07:08:48,59.037687507732464
12,2021-06-05 07:08:48,59.037687507732464
156,2021-06-05 07:08:48,61.44984168537371
16,2021-06-05 07:08:48,59.309914627793766
17,2021-06-05 07:08:48,206.2459190617187
21,2021-06-05 07:08:48,175.33728227886118
23,2021-06-05 07:08:48,75.93769211450044
24,2021-06-05 07:08:48,168.5055670798212
162,2021-06-05 07:08:48,75.93769211450044
163,2021-06-05 07:08:48,68.74675056020645
27,2021-06-05 07:08:48,42.18973154361001
164,2021-06-05 07:08:48,64.01368625042954
28,2021-06-05 07:08:48,126.20629159137363
30,2021-06-05 07:08:48,42.73197552619133
31,2021-06-05 07:08:48,42.18973154361001
29,2021-06-05 07:08:48,42.73197552619133
33,2021-06-05 07:08:48,70.15023812657601
165,2021-06-05 07:08:48,36.22015970707996
166,2021-06-05 07:08:48,36.22015970707996
167,2021-06-05 07:08:48,114.26755054061702
34,2021-06-05 07:08:48,29.3212686667959
35,2021-06-05 07:08:48,34.33217252522707
36,2021-06-05 07:08:48,70.15023812657601
38,2021-06-05 07:08:48,29.3212686667959
39,2021-06-05 07:08:48,59.65363156856769
41,2021-06-05 07:08:48,37.98721385810653
43,2021-06-05 07:08:48,37.98721385810653
45,2021-06-05 07:08:48,101.43660210150915
44,2021-06-05 07:08:48,101.43660210150915
46,2021-06-05 07:08:48,63.28468287041796
47,2021-06-05 07:08:48,24.482539319971583
48,2021-06-05 07:08:48,24.482539319971583
50,2021-06-05 07:08:48,100.17724719423587
49,2021-06-05 07:08:48,86.23901522469632
52,2021-06-05 07:08:48,93.28005019605698
54,2021-06-05 07:08:48,56.804427567849515
55,2021-06-05 07:08:48,283.2410906925628
56,2021-06-05 07:08:48,221.72929008772314
57,2021-06-05 07:08:48,132.29646006296124
175,2021-06-05 07:08:48,116.03104741705134
59,2021-06-05 07:08:48,193.20496345238655
61,2021-06-05 07:08:48,116.03104741705134
63,2021-06-05 07:08:48,56.53336065379173
178,2021-06-05 07:08:48,122.63913103361958
179,2021-06-05 07:08:48,48.52543915308632
180,2021-06-05 07:08:48,61.538311887728845
68,2021-06-05 07:08:48,49.16532735620118
69,2021-06-05 07:08:48,61.538311887728845
70,2021-06-05 07:08:48,35.108249299044466
71,2021-06-05 07:08:48,110.07392992615858
74,2021-06-05 07:08:48,36.85344317073155
75,2021-06-05 07:08:48,70.83151203906216
182,2021-06-05 07:08:48,61.44984168537371
76,2021-06-05 07:08:48,55.33303221057675
77,2021-06-05 07:08:48,59.309914627793766
79,2021-06-05 07:08:48,50.37354110726714
78,2021-06-05 07:08:48,78.58179510132712
183,2021-06-05 07:08:48,109.40688796869678
80,2021-06-05 07:08:48,54.14444082680934
81,2021-06-05 07:08:48,68.66952040533697
84,2021-06-05 07:08:48,54.14444082680934
85,2021-06-05 07:08:48,19.96089928173473
86,2021-06-05 07:08:48,19.96089928173473
87,2021-06-05 07:08:48,68.24730981705746
187,2021-06-05 07:08:48,39.293182954276816
88,2021-06-05 07:08:48,32.31740200608616
89,2021-06-05 07:08:48,73.72109963900654
190,2021-06-05 07:08:48,32.31740200608616
90,2021-06-05 07:08:48,80.77286718952723
91,2021-06-05 07:08:48,69.30221911386637
93,2021-06-05 07:08:48,49.527861652101734
94,2021-06-05 07:08:48,32.97864430403253
95,2021-06-05 07:08:48,73.47615719191982
96,2021-06-05 07:08:48,59.65363156856769
97,2021-06-05 07:08:48,54.96518262488072
98,2021-06-05 07:08:48,47.7470111745466
99,2021-06-05 07:08:48,228.23604707594419
100,2021-06-05 07:08:48,26.259875521536642
193,2021-06-05 07:08:48,26.259875521536642
194,2021-06-05 07:08:48,40.29199057371536
104,2021-06-05 07:08:48,115.45392910283735
196,2021-06-05 07:08:48,41.74918518233579
107,2021-06-05 07:08:48,35.0607762935187
198,2021-06-05 07:08:48,35.0607762935187
108,2021-06-05 07:08:48,48.52543915308632
109,2021-06-05 07:08:48,35.108249299044466
199,2021-06-05 07:08:48,53.55254783164177
110,2021-06-05 07:08:48,56.71620465382383
111,2021-06-05 07:08:48,53.55254783164177
112,2021-06-05 07:08:48,36.85344317073155
201,2021-06-05 07:08:48,20.4886130145283
113,2021-06-05 07:08:48,20.4886130145283
115,2021-06-05 07:08:48,23.881005168967075
116,2021-06-05 07:08:48,39.293182954276816
117,2021-06-05 07:08:48,23.881005168967075
122,2021-06-05 07:08:48,70.47706913577322
123,2021-06-05 07:08:48,54.96518262488072
124,2021-06-05 07:08:48,86.23901522469632
126,2021-06-05 07:08:48,89.339911040011
127,2021-06-05 07:08:48,106.28263630612102
129,2021-06-05 07:08:48,115.45392910283735
130,2021-06-05 07:08:48,107.13813920578437
133,2021-06-05 07:08:48,88.40561875962248
134,2021-06-05 07:08:48,57.83220991602754
135,2021-06-05 07:08:48,57.83220991602754
136,2021-06-05 07:08:48,27.33148224178361
138,2021-06-05 07:08:48,24.22872912244457
139,2021-06-05 07:08:48,24.22872912244457
140,2021-06-05 07:08:48,24.661512604817588
141,2021-06-05 07:08:48,24.661512604817588
144,2021-06-05 07:08:48,45.12688956372955
145,2021-06-05 07:08:48,56.804427567849515
146,2021-06-05 07:08:48,85.06318847050423
147,2021-06-05 07:08:48,82.70606452409257
148,2021-06-05 07:08:48,36.86480388499776
149,2021-06-05 07:08:48,56.23786541220701
150,2021-06-05 07:08:48,26.86245129617617
151,2021-06-05 07:08:48,26.86245129617617
152,2021-06-05 07:08:48,97.06681029597162
1,2021-06-05 07:15:12,31.838511230999202
3,2021-06-05 07:15:12,31.838511230999202
6,2021-06-05 07:15:12,110.11125261237444
8,2021-06-05 07:15:12,188.90219936081454
211,2021-06-05 07:15:12,78.91499389176009
154,2021-06-05 07:15:12,57.013343938034645
12,2021-06-05 07:15:12,57.013343938034645
156,2021-06-05 07:15:12,60.69540382344981
214,2021-06-05 07:15:12,116.9146357686651
17,2021-06-05 07:15:12,207.99189381570008
21,2021-06-05 07:15:12,175.63472729295398
215,2021-06-05 07:15:12,44.0621305057235
23,2021-06-05 07:15:12,76.29933732909076
24,2021-06-05 07:15:12,167.2252620411712
162,2021-06-05 07:15:12,76.29933732909076
163,2021-06-05 07:15:12,63.1862301699525
28,2021-06-05 07:15:12,123.99072725758245
164,2021-06-05 07:15:12,57.67651624343249
31,2021-06-05 07:15:12,151.4853347730878
30,2021-06-05 07:15:12,43.544592499936854
29,2021-06-05 07:15:12,43.544592499936854
33,2021-06-05 07:15:12,71.1268617811901
218,2021-06-05 07:15:12,121.82441496413048
165,2021-06-05 07:15:12,38.0824401058195
166,2021-06-05 07:15:12,38.0824401058195
167,2021-06-05 07:15:12,121.82441496413048
36,2021-06-05 07:15:12,71.1268617811901
35,2021-06-05 07:15:12,62.56047249794915
224,2021-06-05 07:15:12,56.36100443228654
225,2021-06-05 07:15:12,74.19453534760838
45,2021-06-05 07:15:12,105.09883702752609
44,2021-06-05 07:15:12,105.09883702752609
46,2021-06-05 07:15:12,64.8680587268189
47,2021-06-05 07:15:12,24.499549741052228
48,2021-06-05 07:15:12,24.499549741052228
50,2021-06-05 07:15:12,100.09979153486042
49,2021-06-05 07:15:12,75.13333903615835
55,2021-06-05 07:15:12,279.7715292459175
227,2021-06-05 07:15:12,228.89031093566985
175,2021-06-05 07:15:12,420.7949574347806
230,2021-06-05 07:15:12,102.73978403319447
59,2021-06-05 07:15:12,102.73978403319447
63,2021-06-05 07:15:12,54.17676033384125
179,2021-06-05 07:15:12,35.09213592973755
180,2021-06-05 07:15:12,61.14552459576713
178,2021-06-05 07:15:12,117.23233087843971
68,2021-06-05 07:15:12,47.69879067014139
69,2021-06-05 07:15:12,61.14552459576713
71,2021-06-05 07:15:12,116.40798413385525
74,2021-06-05 07:15:12,36.22850264471108
75,2021-06-05 07:15:12,69.63481387725663
182,2021-06-05 07:15:12,60.69540382344981
76,2021-06-05 07:15:12,53.337913677482824
78,2021-06-05 07:15:12,72.46771579606444
183,2021-06-05 07:15:12,74.57846418109176
80,2021-06-05 07:15:12,52.56691794084914
236,2021-06-05 07:15:12,63.1862301699525
84,2021-06-05 07:15:12,18.16311807332352
237,2021-06-05 07:15:12,18.16311807332352
85,2021-06-05 07:15:12,70.24460105498515
87,2021-06-05 07:15:12,68.86082252344174
238,2021-06-05 07:15:12,42.0291161825702
187,2021-06-05 07:15:12,37.81104240284655
190,2021-06-05 07:15:12,58.3875916592923
91,2021-06-05 07:15:12,65.80241218889476
93,2021-06-05 07:15:12,53.045228722673876
94,2021-06-05 07:15:12,11.814504405554198
240,2021-06-05 07:15:12,11.814504405554198
96,2021-06-05 07:15:12,56.36100443228654
97,2021-06-05 07:15:12,51.97514825261092
124,2021-06-05 07:15:12,90.28551104331905
98,2021-06-05 07:15:12,43.21081420969337
99,2021-06-05 07:15:12,227.7609386976509
100,2021-06-05 07:15:12,17.94516354814763
241,2021-06-05 07:15:12,11.541731660715591
193,2021-06-05 07:15:12,11.541731660715591
194,2021-06-05 07:15:12,38.313337971574484
242,2021-06-05 07:15:12,27.22113196401311
244,2021-06-05 07:15:12,96.39494922436955
246,2021-06-05 07:15:12,34.856934462594864
