cell,timestr,velocity
1,2021-06-05 07:08:48,11.368277374306915
1,2021-06-05 07:15:12,4.8407520792118275
1,2021-06-05 07:19:28,8.916400295244118
1,2021-06-05 07:23:44,10.22029884110991
3,2021-06-05 07:08:48,9.569139570333002
3,2021-06-05 07:15:12,6.606893485422523
3,2021-06-05 07:19:28,4.654186698273822
6,2021-06-05 07:08:48,13.719709251096255
6,2021-06-05 07:15:12,7.9346600755733245
8,2021-06-05 07:08:48,6.062164010642906
8,2021-06-05 07:15:12,6.226837771316657
8,2021-06-05 07:19:28,8.683904112592174
8,2021-06-05 07:23:44,8.547295269885193
8,2021-06-05 07:30:08,11.19122537005231
8,2021-06-05 07:34:24,6.456111231138949
8,2021-06-05 07:38:40,5.8596610436372
8,2021-06-05 07:45:04,7.325692497863556
8,2021-06-05 07:49:20,15.413457428543582
12,2021-06-05 07:08:48,0.6479844612630243
12,2021-06-05 07:15:12,9.278214863450657
16,2021-06-05 07:08:48,8.399330874243303
17,2021-06-05 07:08:48,1.1704465505535953
17,2021-06-05 07:15:12,3.7017943532018602
17,2021-06-05 07:19:28,7.61807039430141
17,2021-06-05 07:23:44,4.168225629467274
17,2021-06-05 07:30:08,6.022409538463028
17,2021-06-05 07:34:24,5.19964274719262
17,2021-06-05 07:38:40,3.679064263142991
17,2021-06-05 07:45:04,6.125463902929475
17,2021-06-05 07:49:20,4.770173510981151
17,2021-06-05 07:55:44,13.28873109859076
17,2021-06-05 08:00:00,9.946019552940855
17,2021-06-05 08:04:16,8.58768669015997
17,2021-06-05 08:08:32,3.815926931629045
21,2021-06-05 07:08:48,1.7551853394122097
21,2021-06-05 07:15:12,8.012302226016363
21,2021-06-05 07:19:28,7.930153202628673
21,2021-06-05 07:23:44,5.176585420508208
23,2021-06-05 07:08:48,4.76737269833258
23,2021-06-05 07:15:12,8.392938341285761
23,2021-06-05 07:19:28,5.115649187142092
23,2021-06-05 07:23:44,12.888983795409981
23,2021-06-05 07:30:08,5.681845117064759
23,2021-06-05 07:34:24,2.096148452380412
23,2021-06-05 07:38:40,6.233992312069406
23,2021-06-05 07:45:04,3.1390339444917323
23,2021-06-05 07:49:20,8.729752453173926
23,2021-06-05 07:55:44,7.069744803809868
24,2021-06-05 07:08:48,7.359893361939805
24,2021-06-05 07:15:12,3.2869808264540734
24,2021-06-05 07:19:28,11.34062208644967
24,2021-06-05 07:23:44,8.291731524696155
24,2021-06-05 07:30:08,4.665507995492131
24,2021-06-05 07:34:24,14.428172378096612
24,2021-06-05 07:38:40,6.518287999999344
24,2021-06-05 07:45:04,13.0807041447223
27,2021-06-05 07:08:48,12.666194434415427
28,2021-06-05 07:08:48,8.43314415058407
28,2021-06-05 07:15:12,7.414122197394005
28,2021-06-05 07:19:28,8.950534961910602
28,2021-06-05 07:23:44,6.850587673285716
28,2021-06-05 07:30:08,7.929279057077583
28,2021-06-05 07:34:24,5.341040911088515
28,2021-06-05 07:38:40,7.651219282027268
28,2021-06-05 07:45:04,9.411003844532534
28,2021-06-05 07:49:20,7.989020421963231
29,2021-06-05 07:08:48,1.9602687287822516
29,2021-06-05 07:15:12,7.013988026450834
30,2021-06-05 07:08:48,14.718943259108592
30,2021-06-05 07:15:12,1.8795707415275278
30,2021-06-05 07:19:28,0.8141313464840533
31,2021-06-05 07:08:48,9.002047125094913
31,2021-06-05 07:15:12,14.474466994115213
33,2021-06-05 07:08:48,0.21401514388126353
33,2021-06-05 07:15:12,1.0045972555363407
34,2021-06-05 07:08:48,0.451862394502607
35,2021-06-05 07:08:48,8.892136701382215
35,2021-06-05 07:15:12,12.181966844787206
35,2021-06-05 07:19:28,10.684280061019985
35,2021-06-05 07:23:44,9.642502604437958
35,2021-06-05 07:30:08,3.3975262980484895
36,2021-06-05 07:08:48,1.7796854160613944
36,2021-06-05 07:15:12,3.2341673909167596
38,2021-06-05 07:08:48,10.47365510911015
39,2021-06-05 07:08:48,11.802581885372021
41,2021-06-05 07:08:48,0.30211390974945374
43,2021-06-05 07:08:48,14.888436036782029
44,2021-06-05 07:08:48,7.521798309283037
44,2021-06-05 07:15:12,7.263511491084917
44,2021-06-05 07:19:28,9.09381574624257
44,2021-06-05 07:23:44,16.028534231826924
44,2021-06-05 07:30:08,4.837836112297413
44,2021-06-05 07:34:24,12.065625219063458
44,2021-06-05 07:38:40,5.522929422096333
44,2021-06-05 07:45:04,5.998374433154623
45,2021-06-05 07:08:48,2.11797973687676
45,2021-06-05 07:15:12,4.1007629558308984
45,2021-06-05 07:19:28,0.7082272414261733
45,2021-06-05 07:23:44,2.2034464875785975
45,2021-06-05 07:30:08,4.533485734472217
46,2021-06-05 07:08:48,2.269410581841589
46,2021-06-05 07:15:12,3.243456896111782
46,2021-06-05 07:19:28,4.827470989729653
46,2021-06-05 07:23:44,5.511101811036892
46,2021-06-05 07:30:08,12.677633846767357
46,2021-06-05 07:34:24,5.445516064849083
47,2021-06-05 07:08:48,11.650575143453343
47,2021-06-05 07:15:12,5.882788826771173
47,2021-06-05 07:19:28,4.328129353642197
47,2021-06-05 07:23:44,11.624041573230084
47,2021-06-05 07:30:08,5.968801529074168
47,2021-06-05 07:34:24,1.7322079747737376
47,2021-06-05 07:38:40,16.0966621271038
47,2021-06-05 07:45:04,3.422032016977039
48,2021-06-05 07:08:48,5.020458725919157
48,2021-06-05 07:15:12,7.814769156959712
48,2021-06-05 07:19:28,7.531182609845508
49,2021-06-05 07:08:48,5.760773232731249
49,2021-06-05 07:15:12,5.376515168529303
49,2021-06-05 07:19:28,5.444482629265824
49,2021-06-05 07:23:44,6.201470355591046
50,2021-06-05 07:08:48,4.315775835871848
50,2021-06-05 07:15:12,2.426582492508129
50,2021-06-05 07:19:28,4.207858232435609
50,2021-06-05 07:23:44,3.9293610234416407
50,2021-06-05 07:30:08,6.071724673325158
50,2021-06-05 07:34:24,9.61822384459997
50,2021-06-05 07:38:40,5.67186279498497
50,2021-06-05 07:45:04,12.341892808443315
52,2021-06-05 07:08:48,6.79947660687372
54,2021-06-05 07:08:48,2.9828065781835273
55,2021-06-05 07:08:48,9.058229104912304
55,2021-06-05 07:15:12,7.851327880464584
55,2021-06-05 07:19:28,3.032922808968755
55,2021-06-05 07:23:44,4.306433682514809
56,2021-06-05 07:08:48,8.719970095489286
57,2021-06-05 07:08:48,9.098494130473512
59,2021-06-05 07:08:48,15.956698085203904
59,2021-06-05 07:15:12,13.102850168191281
59,2021-06-05 07:19:28,8.313284155402991
59,2021-06-05 07:23:44,5.573161649214873
