cell,timestr,mindist
1,2021-06-08 08:04:16,76.19504826115927
2,2021-06-08 08:04:16,22.450949283921403
3,2021-06-08 08:04:16,22.450949283921403
4,2021-06-08 08:04:16,52.41691044651361
5,2021-06-08 08:04:16,26.014958498485772
6,2021-06-08 08:04:16,90.36263559808205
7,2021-06-08 08:04:16,26.014958498485772
9,2021-06-08 08:04:16,52.928470163118966
10,2021-06-08 08:04:16,86.20078398032024
11,2021-06-08 08:04:16,50.308296471850106
12,2021-06-08 08:04:16,37.24468188409666
13,2021-06-08 08:04:16,92.26327660638603
14,2021-06-08 08:04:16,21.902835477745654
17,2021-06-08 08:04:16,37.24468188409666
18,2021-06-08 08:04:16,66.7615251291896
22,2021-06-08 08:04:16,50.36835881326869
24,2021-06-08 08:04:16,59.69044385863696
25,2021-06-08 08:04:16,84.98505519474895
26,2021-06-08 08:04:16,50.36835881326869
31,2021-06-08 08:04:16,37.70240959572248
33,2021-06-08 08:04:16,37.84853635890184
34,2021-06-08 08:04:16,30.457296370980053
35,2021-06-08 08:04:16,37.84853635890184
36,2021-06-08 08:04:16,30.457296370980053
37,2021-06-08 08:04:16,34.91921823014622
38,2021-06-08 08:04:16,48.00147449361323
39,2021-06-08 08:04:16,196.31857493806862
40,2021-06-08 08:04:16,50.866831293371746
42,2021-06-08 08:04:16,23.706232303338798
43,2021-06-08 08:04:16,63.31151198677778
45,2021-06-08 08:04:16,23.706232303338798
47,2021-06-08 08:04:16,65.86355814429166
48,2021-06-08 08:04:16,94.52946918459848
49,2021-06-08 08:04:16,61.505675972516904
50,2021-06-08 08:04:16,76.49679530539673
51,2021-06-08 08:04:16,98.45043798464849
52,2021-06-08 08:04:16,51.991175041515035
53,2021-06-08 08:04:16,76.49679530539673
55,2021-06-08 08:04:16,51.991175041515035
56,2021-06-08 08:04:16,60.73099767846609
57,2021-06-08 08:04:16,40.514308357205316
58,2021-06-08 08:04:16,40.514308357205316
59,2021-06-08 08:04:16,37.29659644084134
60,2021-06-08 08:04:16,26.68415192830193
61,2021-06-08 08:04:16,37.29659644084134
62,2021-06-08 08:04:16,26.68415192830193
63,2021-06-08 08:04:16,50.56014471230633
64,2021-06-08 08:04:16,592.1380432637923
65,2021-06-08 08:04:16,80.89566921887965
67,2021-06-08 08:04:16,75.22185914041525
68,2021-06-08 08:04:16,75.22185914041525
69,2021-06-08 08:04:16,102.7271139607654
70,2021-06-08 08:04:16,102.7271139607654
74,2021-06-08 08:04:16,592.1380432637923
75,2021-06-08 08:04:16,175.59480663425796
76,2021-06-08 08:04:16,28.09584297416957
77,2021-06-08 08:04:16,21.902835477745654
78,2021-06-08 08:04:16,34.64645414643361
79,2021-06-08 08:04:16,16.32058675316348
80,2021-06-08 08:04:16,16.32058675316348
81,2021-06-08 08:04:16,18.911096475136787
82,2021-06-08 08:04:16,45.43205089316773
83,2021-06-08 08:04:16,51.24534937347156
84,2021-06-08 08:04:16,25.03078830569836
85,2021-06-08 08:04:16,25.03078830569836
86,2021-06-08 08:04:16,38.53481352167707
87,2021-06-08 08:04:16,48.00147449361323
88,2021-06-08 08:04:16,36.81088309550129
89,2021-06-08 08:04:16,34.91921823014622
90,2021-06-08 08:04:16,33.13104190853719
91,2021-06-08 08:04:16,29.12532036578885
92,2021-06-08 08:04:16,61.505675972516904
93,2021-06-08 08:04:16,80.89566921887965
94,2021-06-08 08:04:16,134.31543886337957
97,2021-06-08 08:04:16,28.09584297416957
98,2021-06-08 08:04:16,38.53481352167707
99,2021-06-08 08:04:16,31.61534623582803
100,2021-06-08 08:04:16,21.52992954262404
101,2021-06-08 08:04:16,21.52992954262404
1,2021-06-08 08:08:32,76.64016128655659
3,2021-06-08 08:08:32,20.94306180326212
2,2021-06-08 08:08:32,20.94306180326212
4,2021-06-08 08:08:32,56.40034198643169
5,2021-06-08 08:08:32,29.212393226575966
6,2021-06-08 08:08:32,89.77809817302112
7,2021-06-08 08:08:32,29.212393226575966
9,2021-06-08 08:08:32,52.1625164623732
10,2021-06-08 08:08:32,71.73815613448066
11,2021-06-08 08:08:32,51.709331343737624
12,2021-06-08 08:08:32,37.631779101243794
